Day,Price,Open,High,Low,Change
2017.09.06,17.791499999999999,17.901,17.9132,17.7545,-0.60999999999999999
2017.09.05,17.901499999999999,17.8752,17.969999999999999,17.769400000000001,0.16
2017.09.04,17.873000000000001,17.859000000000002,17.928599999999999,17.802700000000002,0.32000000000000001
2017.09.01,17.815999999999999,17.893799999999999,17.914000000000001,17.760000000000002,-0.40000000000000002
2017.08.31,17.887,17.715199999999999,17.898,17.710000000000001,0.96999999999999997
2017.08.30,17.715,17.841699999999999,17.902999999999999,17.712700000000002,-0.69999999999999996
2017.08.29,17.84,17.877199999999998,17.979199999999999,17.8155,-0.20000000000000001
2017.08.28,17.875,17.609500000000001,17.878,17.609500000000001,1.47
2017.08.25,17.616,17.728000000000002,17.734000000000002,17.573499999999999,-0.63
2017.08.24,17.728000000000002,17.690000000000001,17.754999999999999,17.6357,0.23000000000000001
2017.08.23,17.687000000000001,17.657,17.847200000000001,17.648,0.14999999999999999
2017.08.22,17.6602,17.651499999999999,17.695499999999999,17.609200000000001,2.9999999999999999E-2
2017.08.21,17.655200000000001,17.710799999999999,17.760400000000001,17.6342,-0.31
2017.08.18,17.710699999999999,17.851700000000001,17.947500000000002,17.692,-0.77000000000000002
2017.08.17,17.8475,17.6645,17.8827,17.637,1.04
2017.08.16,17.6646,17.8108,17.830500000000001,17.659500000000001,-0.80000000000000004
2017.08.15,17.8065,17.771799999999999,17.891300000000001,17.7575,0.19
2017.08.14,17.771999999999998,17.813500000000001,17.830400000000001,17.732500000000002,-0.31
2017.08.11,17.827500000000001,17.9727,18.040199999999999,17.777999999999999,-0.81000000000000005
2017.08.10,17.9727,17.9495,17.9909,17.8675,0.13
2017.08.09,17.948499999999999,17.856100000000001,18.065000000000001,17.843,0.54000000000000004
2017.08.08,17.852599999999999,17.9299,17.9681,17.845099999999999,-0.41999999999999998
2017.08.07,17.927099999999999,17.878299999999999,17.996600000000001,17.852599999999999,0.22
2017.08.04,17.887499999999999,17.833500000000001,17.9085,17.7925,0.23999999999999999
2017.08.03,17.844999999999999,17.815999999999999,17.905000000000001,17.786999999999999,0.14999999999999999
2017.08.02,17.817799999999998,17.8919,17.971800000000002,17.784800000000001,-0.40000000000000002
2017.08.01,17.890000000000001,17.795999999999999,17.8933,17.736000000000001,0.5
2017.07.31,17.801300000000001,17.777699999999999,17.901700000000002,17.740500000000001,0.12
2017.07.28,17.7805,17.729800000000001,17.8475,17.673500000000001,0.31
2017.07.27,17.725100000000001,17.5931,17.770900000000001,17.5549,0.77000000000000002
2017.07.26,17.59,17.771100000000001,17.807600000000001,17.579999999999998,-1.05
2017.07.25,17.777000000000001,17.726700000000001,17.809699999999999,17.670999999999999,0.27000000000000002
2017.07.24,17.73,17.613800000000001,17.768000000000001,17.597000000000001,0.40000000000000002
2017.07.21,17.659700000000001,17.487200000000001,17.6648,17.4758,0.98999999999999999
2017.07.20,17.486000000000001,17.561499999999999,17.649999999999999,17.483000000000001,-0.34999999999999998
2017.07.19,17.547499999999999,17.481999999999999,17.5715,17.446999999999999,0.39000000000000001
2017.07.18,17.479399999999998,17.589600000000001,17.594999999999999,17.466000000000001,-0.60999999999999999
2017.07.17,17.587,17.551500000000001,17.623999999999999,17.528199999999998,0.14000000000000001
2017.07.14,17.562999999999999,17.678999999999998,17.721,17.530999999999999,-0.65000000000000002
2017.07.13,17.678000000000001,17.773700000000002,17.813400000000001,17.665500000000002,-0.57999999999999996
2017.07.12,17.7803,17.901299999999999,17.951000000000001,17.723500000000001,-0.70999999999999996
2017.07.11,17.907,17.956700000000001,18.054500000000001,17.894500000000001,-0.27000000000000002
2017.07.10,17.9556,18.086600000000001,18.090800000000002,17.8855,-0.72999999999999998
2017.07.07,18.087499999999999,18.2669,18.314800000000002,18.0685,-0.94999999999999996
2017.07.06,18.2605,18.3108,18.409700000000001,18.221499999999999,-0.23000000000000001
2017.07.05,18.302499999999998,18.1982,18.407800000000002,18.155000000000001,0.55000000000000004
2017.07.04,18.202000000000002,18.219000000000001,18.264199999999999,18.163,-0.10000000000000001
2017.07.03,18.220500000000001,18.1371,18.254999999999999,18.0855,0.51000000000000001
2017.06.30,18.127800000000001,18.045300000000001,18.164999999999999,17.964500000000001,0.46000000000000002
2017.06.29,18.045000000000002,17.845500000000001,18.135000000000002,17.798999999999999,1.0800000000000001
2017.06.28,17.852499999999999,17.989999999999998,18.079599999999999,17.8415,-0.77000000000000002
2017.06.27,17.991,17.8612,18.0715,17.817499999999999,0.67000000000000004
2017.06.26,17.872,18.005299999999998,18.018999999999998,17.811499999999999,-0.70999999999999996
2017.06.23,17.999600000000001,18.1128,18.1602,17.936,-0.62
2017.06.22,18.111499999999999,18.242999999999999,18.2515,18.0335,-0.67000000000000004
2017.06.21,18.234200000000001,18.187200000000001,18.315200000000001,18.119399999999999,0.25
2017.06.20,18.189499999999999,17.959700000000002,18.241499999999998,17.929500000000001,1.29
2017.06.19,17.9575,17.9177,18.0077,17.9025,0.26000000000000001
2017.06.16,17.9115,18.0413,18.0915,17.898499999999999,-0.76000000000000001
2017.06.15,18.047999999999998,17.913,18.161999999999999,17.909500000000001,0.70999999999999996
2017.06.14,17.920500000000001,18.043199999999999,18.0595,17.891999999999999,-0.73999999999999999
2017.06.13,18.055,18.135300000000001,18.160900000000002,18.0243,-0.45000000000000001
2017.06.12,18.136199999999999,18.143999999999998,18.212,18.106999999999999,-0.20000000000000001
2017.06.09,18.172000000000001,18.206,18.248999999999999,18.117999999999999,-0.16
2017.06.08,18.201000000000001,18.223700000000001,18.259,18.158999999999999,-0.14000000000000001
2017.06.07,18.226700000000001,18.238299999999999,18.292999999999999,18.1615,-5.0000000000000003E-2
2017.06.06,18.236000000000001,18.347999999999999,18.4405,18.212,-0.57999999999999996
2017.06.05,18.343,18.714200000000002,18.823,18.324999999999999,-1.8300000000000001
2017.06.02,18.684999999999999,18.638000000000002,18.744,18.5535,0.25
2017.06.01,18.639199999999999,18.621200000000002,18.6693,18.550000000000001,0.10000000000000001
2017.05.31,18.621200000000002,18.690799999999999,18.772600000000001,18.606000000000002,-0.46999999999999997
2017.05.30,18.708300000000001,18.4742,18.708300000000001,18.4635,1.25
2017.05.29,18.4772,18.501200000000001,18.551500000000001,18.446000000000002,-0.22
2017.05.26,18.518000000000001,18.508500000000002,18.534199999999998,18.420500000000001,5.9999999999999998E-2
2017.05.25,18.506,18.445,18.552,18.337199999999999,0.34000000000000002
2017.05.24,18.443000000000001,18.636500000000002,18.7027,18.443000000000001,-1.03
2017.05.23,18.634,18.672499999999999,18.725100000000001,18.576000000000001,-0.16
2017.05.22,18.6646,18.7075,18.748200000000001,18.555,-0.22
2017.05.19,18.705200000000001,18.829000000000001,18.869199999999999,18.6235,-0.66000000000000003
2017.05.18,18.829000000000001,18.7852,19.216999999999999,18.760999999999999,0.25
2017.05.17,18.781199999999998,18.641100000000002,18.787700000000001,18.602900000000002,0.73999999999999999
2017.05.16,18.642499999999998,18.696999999999999,18.758400000000002,18.585000000000001,-0.29999999999999999
2017.05.15,18.6995,18.768999999999998,18.800699999999999,18.6265,-0.62
2017.05.12,18.8157,18.833100000000002,18.9072,18.735199999999999,-8.9999999999999997E-2
2017.05.11,18.832000000000001,19.015999999999998,19.041,18.829999999999998,-0.95999999999999996
2017.05.10,19.013999999999999,19.170999999999999,19.184999999999999,18.934999999999999,-0.81999999999999995
2017.05.09,19.171500000000002,19.210999999999999,19.266200000000001,19.100999999999999,-0.20999999999999999
2017.05.08,19.210999999999999,18.983499999999999,19.216999999999999,18.911899999999999,1.1100000000000001
2017.05.05,18.999500000000001,19.058,19.1342,18.957999999999998,-0.28000000000000003
2017.05.04,19.053000000000001,18.854500000000002,19.091999999999999,18.824999999999999,0.98999999999999999
2017.05.03,18.866,18.7685,18.873999999999999,18.75,0.56999999999999995
2017.05.02,18.7593,18.734999999999999,18.848299999999998,18.674299999999999,0.11
2017.05.01,18.738600000000002,18.8125,18.850999999999999,18.720500000000001,-0.42999999999999999
2017.04.28,18.82,19.019500000000001,19.104199999999999,18.812999999999999,-1.0800000000000001
2017.04.27,19.025700000000001,19.187000000000001,19.235099999999999,18.9011,-0.81999999999999995
2017.04.26,19.183,18.854500000000002,19.296199999999999,18.8537,1.74
2017.04.25,18.855499999999999,18.734500000000001,19.002500000000001,18.703399999999998,0.65000000000000002
2017.04.24,18.733000000000001,18.6145,18.738,18.465199999999999,-0.41999999999999998
2017.04.21,18.8125,18.794,18.899999999999999,18.785,0.13
2017.04.20,18.788,18.844000000000001,18.886600000000001,18.749400000000001,-0.32000000000000001
2017.04.19,18.849,18.591000000000001,18.902000000000001,18.577999999999999,1.3700000000000001
2017.04.18,18.594000000000001,18.492000000000001,18.6187,18.452000000000002,0.52000000000000002
2017.04.17,18.498000000000001,18.522300000000001,18.602799999999998,18.490300000000001,-2.9999999999999999E-2
2017.04.14,18.503799999999998,18.589500000000001,18.606000000000002,18.499099999999999,-0.46000000000000002
2017.04.13,18.5885,18.556100000000001,18.650500000000001,18.5138,0.20000000000000001
2017.04.12,18.551300000000001,18.778300000000002,18.811199999999999,18.540900000000001,-1.22
2017.04.11,18.781300000000002,18.678000000000001,18.822199999999999,18.672000000000001,0.55000000000000004
2017.04.10,18.678699999999999,18.652000000000001,18.749700000000001,18.609999999999999,5.0000000000000003E-2
2017.04.07,18.668800000000001,18.7455,18.885200000000001,18.619,-0.38
2017.04.06,18.740500000000001,18.822500000000002,18.902699999999999,18.713000000000001,-0.41999999999999998
2017.04.05,18.82,18.824000000000002,18.850000000000001,18.6815,-0.01
2017.04.04,18.821999999999999,18.677,18.950399999999998,18.669,0.84999999999999998
2017.04.03,18.664000000000001,18.715499999999999,18.7791,18.664000000000001,-0.33000000000000002
2017.03.31,18.725000000000001,18.720500000000001,18.864999999999998,18.661999999999999,2.9999999999999999E-2
2017.03.30,18.719000000000001,18.708600000000001,18.772200000000002,18.608499999999999,5.0000000000000003E-2
2017.03.29,18.709199999999999,19.031300000000002,19.038499999999999,18.684999999999999,-1.6599999999999999
2017.03.28,19.025200000000002,18.892600000000002,19.039899999999999,18.811199999999999,0.70999999999999996
2017.03.27,18.890499999999999,18.761299999999999,18.977499999999999,18.753,0.70999999999999996
2017.03.24,18.7575,18.929500000000001,18.980499999999999,18.747,-0.91000000000000003
2017.03.23,18.93,19.0227,19.119700000000002,18.916,-0.5
2017.03.22,19.025500000000001,19.096,19.239699999999999,19.013999999999999,-0.40000000000000002
2017.03.21,19.101900000000001,19.005500000000001,19.164999999999999,18.936699999999998,0.46999999999999997
2017.03.20,19.013100000000001,19.081399999999999,19.189599999999999,18.972999999999999,-0.33000000000000002
2017.03.17,19.076499999999999,19.266500000000001,19.279699999999998,19.063500000000001,-0.97999999999999998
2017.03.16,19.265999999999998,19.217700000000001,19.266200000000001,19.047000000000001,0.26000000000000001
2017.03.15,19.216000000000001,19.666,19.687100000000001,19.1905,-2.2799999999999998
2017.03.14,19.664999999999999,19.621099999999998,19.728100000000001,19.569500000000001,0.23000000000000001
2017.03.13,19.6191,19.592199999999998,19.6553,19.536300000000001,7.0000000000000007E-2
2017.03.10,19.606200000000001,19.839700000000001,19.877300000000002,19.568200000000001,-1.1699999999999999
2017.03.09,19.8385,19.673500000000001,19.904699999999998,19.6525,0.84999999999999998
2017.03.08,19.671500000000002,19.495000000000001,19.7042,19.440000000000001,0.91000000000000003
2017.03.07,19.495000000000001,19.620799999999999,19.66,19.427,-0.60999999999999999
2017.03.06,19.614999999999998,19.510899999999999,19.643999999999998,19.431000000000001,0.54000000000000004
2017.03.03,19.510000000000002,20.007000000000001,20.1066,19.502500000000001,-2.46
2017.03.02,20.001999999999999,19.808,20.032,19.777000000000001,0.95999999999999996
2017.03.01,19.811,20.107500000000002,20.166,19.716999999999999,-1.47
2017.02.28,20.107500000000002,19.9085,20.114100000000001,19.855499999999999,1.01
2017.02.27,19.905999999999999,19.873999999999999,19.989000000000001,19.736999999999998,-0.02
2017.02.24,19.910299999999999,19.666499999999999,19.918900000000001,19.628799999999998,1.24
2017.02.23,19.666699999999999,19.904299999999999,19.9848,19.601500000000001,-1.21
2017.02.22,19.907299999999999,20.007999999999999,20.102699999999999,19.835999999999999,-0.52000000000000002
2017.02.21,20.011299999999999,20.3735,20.495000000000001,19.924499999999998,-1.78
2017.02.20,20.3735,20.422999999999998,20.548500000000001,20.365200000000002,-0.31
2017.02.17,20.437799999999999,20.391200000000001,20.556999999999999,20.378799999999998,0.27000000000000002
2017.02.16,20.383500000000002,20.274999999999999,20.416699999999999,20.242000000000001,0.52000000000000002
2017.02.15,20.277999999999999,20.257000000000001,20.453099999999999,20.227,8.9999999999999997E-2
2017.02.14,20.260000000000002,20.2758,20.423200000000001,20.196000000000002,-0.11
2017.02.13,20.282,20.329499999999999,20.389299999999999,20.2545,-0.32000000000000001
2017.02.10,20.347000000000001,20.355,20.420000000000002,20.244,-0.01
2017.02.09,20.349499999999999,20.481000000000002,20.5397,20.297000000000001,-0.64000000000000001
2017.02.08,20.481000000000002,20.622800000000002,20.684799999999999,20.434000000000001,-0.68999999999999995
2017.02.07,20.622499999999999,20.568200000000001,20.747499999999999,20.536999999999999,0.26000000000000001
2017.02.06,20.568200000000001,20.377199999999998,20.657299999999999,20.310199999999998,0.88
2017.02.03,20.387799999999999,20.555299999999999,20.609200000000001,20.283799999999999,-0.78000000000000003
2017.02.02,20.547899999999998,20.7075,20.7437,20.425000000000001,-0.78000000000000003
2017.02.01,20.708500000000001,20.834,20.844999999999999,20.653500000000001,-0.59999999999999998
2017.01.31,20.834,20.777000000000001,20.902000000000001,20.654,0.22
2017.01.30,20.789000000000001,20.8706,20.9285,20.6495,-0.51000000000000001
2017.01.27,20.895,21.221,21.389199999999999,20.850000000000001,-1.51
2017.01.26,21.216000000000001,21.073499999999999,21.359500000000001,20.858499999999999,0.66000000000000003
2017.01.25,21.076499999999999,21.532499999999999,21.596800000000002,20.928999999999998,-2.1000000000000001
2017.01.24,21.527999999999999,21.390000000000001,21.533100000000001,21.241499999999998,0.63
2017.01.23,21.393000000000001,21.565000000000001,21.57,21.258400000000002,-0.93000000000000005
2017.01.20,21.5945,21.960000000000001,22.001000000000001,21.524000000000001,-1.6399999999999999
2017.01.19,21.954999999999998,21.925999999999998,22.0351,21.840499999999999,0.12
2017.01.18,21.928999999999998,21.513400000000001,22.0153,21.489000000000001,1.98
2017.01.17,21.504000000000001,21.736000000000001,21.736000000000001,21.468,-1.0600000000000001
2017.01.16,21.734999999999999,21.523499999999999,21.745000000000001,21.504000000000001,1.21
2017.01.13,21.475000000000001,21.789999999999999,21.8432,21.475000000000001,-1.4199999999999999
2017.01.12,21.785,21.861000000000001,21.967199999999998,21.565000000000001,-0.34999999999999998
2017.01.11,21.861000000000001,21.800999999999998,22.033999999999999,21.735199999999999,0.26000000000000001
2017.01.10,21.803999999999998,21.3796,21.8428,21.361000000000001,1.99
2017.01.09,21.379000000000001,21.252500000000001,21.3904,21.1997,0.70999999999999996
2017.01.06,21.228999999999999,21.4298,21.478999999999999,21.204999999999998,-0.91000000000000003
2017.01.05,21.424700000000001,21.439399999999999,21.616599999999998,21.116599999999998,-5.0000000000000003E-2
2017.01.04,21.434699999999999,21.115600000000001,21.628699999999998,21.017600000000002,1.53
2017.01.03,21.111000000000001,20.731999999999999,21.128599999999999,20.671500000000002,1.8100000000000001
2017.01.02,20.735199999999999,20.689499999999999,20.770299999999999,20.68,4.0000000000000001E-2
2016.12.30,20.727499999999999,20.7392,20.747,20.585000000000001,0
2016.12.29,20.727499999999999,20.7667,20.772200000000002,20.641999999999999,-0.12
2016.12.28,20.751999999999999,20.7622,20.799199999999999,20.698,0
2016.12.27,20.751799999999999,20.616,20.7837,20.584700000000002,0.56999999999999995
2016.12.26,20.633700000000001,20.602499999999999,20.672999999999998,20.582999999999998,0.10000000000000001
2016.12.23,20.613499999999998,20.760999999999999,20.809000000000001,20.593,-0.68999999999999995
2016.12.22,20.756,20.5562,20.838999999999999,20.544,0.96999999999999997
2016.12.21,20.5562,20.4665,20.604600000000001,20.4192,0.46000000000000002
2016.12.20,20.461300000000001,20.398499999999999,20.486499999999999,20.362500000000001,0.35999999999999999
2016.12.19,20.388000000000002,20.442499999999999,20.516100000000002,20.361999999999998,-0.23999999999999999
2016.12.16,20.436499999999999,20.335000000000001,20.494199999999999,20.302099999999999,0.5
2016.12.15,20.334499999999998,20.471,20.6907,20.297999999999998,-0.67000000000000004
2016.12.14,20.471,20.280000000000001,20.503,20.173999999999999,0.93999999999999995
2016.12.13,20.2805,20.2196,20.302700000000002,20.178000000000001,0.32000000000000001
2016.12.12,20.215299999999999,20.374700000000001,20.397400000000001,20.1417,-0.88
2016.12.09,20.393799999999999,20.307500000000001,20.504899999999999,20.284500000000001,0.45000000000000001
2016.12.08,20.302499999999998,20.339500000000001,20.511500000000002,20.282499999999999,-0.14999999999999999
2016.12.07,20.332999999999998,20.396000000000001,20.425000000000001,20.215,-0.31
2016.12.06,20.396000000000001,20.591999999999999,20.600200000000001,20.306999999999999,-0.94999999999999996
2016.12.05,20.591999999999999,20.622,20.739999999999998,20.538,-0.17000000000000001
2016.12.02,20.627500000000001,20.785,20.874700000000001,20.562000000000001,-0.67000000000000004
2016.12.01,20.767499999999998,20.573499999999999,20.8825,20.471499999999999,0.94999999999999996
2016.11.30,20.571999999999999,20.617000000000001,20.672000000000001,20.437000000000001,-0.22
2016.11.29,20.617000000000001,20.648,20.742799999999999,20.582999999999998,-8.0000000000000002E-2
2016.11.28,20.632999999999999,20.658999999999999,20.683,20.491,-0.28000000000000003
2016.11.25,20.691500000000001,20.755500000000001,20.773,20.588000000000001,-0.23999999999999999
2016.11.24,20.741499999999998,20.649999999999999,20.8017,20.611999999999998,0.46999999999999997
2016.11.23,20.645,20.594000000000001,20.789999999999999,20.548999999999999,0.27000000000000002
2016.11.22,20.5885,20.440000000000001,20.6417,20.274000000000001,0.66000000000000003
2016.11.21,20.453800000000001,20.629999999999999,20.661999999999999,20.4162,-0.88
2016.11.18,20.635000000000002,20.43,20.760000000000002,20.292000000000002,1.03
2016.11.17,20.425000000000001,20.206,20.472000000000001,20.105499999999999,1.0700000000000001
2016.11.16,20.209499999999998,20.2713,20.526399999999999,20.1432,-0.29999999999999999
2016.11.15,20.2712,20.717199999999998,20.750800000000002,20.198799999999999,-2.0899999999999999
2016.11.14,20.703499999999998,20.621500000000001,21.1128,20.6005,-0.13
2016.11.11,20.7303,20.596299999999999,21.414999999999999,20.509799999999998,0.71999999999999997
2016.11.10,20.581499999999998,19.861499999999999,20.769500000000001,19.723500000000001,3.7000000000000002
2016.11.09,19.847000000000001,18.307500000000001,20.774999999999999,18.1525,8.4100000000000001
2016.11.08,18.307500000000001,18.6005,18.672499999999999,18.300000000000001,-1.54
2016.11.07,18.593499999999999,18.704999999999998,18.722200000000001,18.550699999999999,-2.2599999999999998
2016.11.04,19.023,19.175000000000001,19.263000000000002,18.93,-0.79000000000000004
2016.11.03,19.175000000000001,19.367000000000001,19.550000000000001,19.109000000000002,-0.98999999999999999
2016.11.02,19.367000000000001,19.200500000000002,19.471699999999998,19.165500000000002,0.92000000000000004
2016.11.01,19.190999999999999,18.864000000000001,19.274999999999999,18.775200000000002,1.73
2016.10.31,18.864000000000001,18.954999999999998,19.0383,18.787500000000001,-0.55000000000000004
2016.10.28,18.968499999999999,18.845500000000001,19.1097,18.695,0.68000000000000005
2016.10.27,18.841000000000001,18.693999999999999,18.890000000000001,18.687999999999999,0.81000000000000005
2016.10.26,18.689,18.530000000000001,18.743600000000001,18.5,0.89000000000000001
2016.10.25,18.524999999999999,18.5578,18.567,18.474,-0.16
2016.10.24,18.555,18.604800000000001,18.631499999999999,18.506,-0.17999999999999999
2016.10.21,18.588799999999999,18.615500000000001,18.725000000000001,18.571999999999999,-0.17000000000000001
2016.10.20,18.620000000000001,18.52,18.6753,18.449999999999999,0.57999999999999996
2016.10.19,18.513000000000002,18.609999999999999,18.694199999999999,18.504999999999999,-0.52000000000000002
2016.10.18,18.610499999999998,18.855,18.8782,18.594999999999999,-1.3
2016.10.17,18.855,18.994,19.058,18.849,-0.81999999999999995
2016.10.14,19.010000000000002,18.927,19.054200000000002,18.841999999999999,0.44
2016.10.13,18.9269,18.9148,19.105,18.885000000000002,8.9999999999999997E-2
2016.10.12,18.91,18.91,19.02,18.847999999999999,2.9999999999999999E-2
2016.10.11,18.905000000000001,18.928999999999998,19.005199999999999,18.824999999999999,-0.13
2016.10.10,18.928999999999998,18.995999999999999,19.075500000000002,18.789000000000001,-1.8899999999999999
2016.10.07,19.2943,19.239999999999998,19.386199999999999,19.187000000000001,0.29999999999999999
2016.10.06,19.237500000000001,19.210000000000001,19.302900000000001,19.198699999999999,0.14000000000000001
2016.10.05,19.210000000000001,19.326000000000001,19.3812,19.195,-0.59999999999999998
2016.10.04,19.326000000000001,19.286999999999999,19.4102,19.155000000000001,0.20000000000000001
2016.10.03,19.286999999999999,19.3642,19.4145,19.196000000000002,-0.51000000000000001
2016.09.30,19.385000000000002,19.530000000000001,19.674199999999999,19.300000000000001,-0.71999999999999997
2016.09.29,19.524999999999999,19.370000000000001,19.565000000000001,19.324000000000002,0.80000000000000004
2016.09.28,19.370000000000001,19.390000000000001,19.5594,19.322500000000002,-0.10000000000000001
2016.09.27,19.390000000000001,19.875,19.923200000000001,19.375,-2.4399999999999999
2016.09.26,19.875,19.780000000000001,19.925000000000001,19.730499999999999,0.42999999999999999
2016.09.23,19.789999999999999,19.622699999999998,19.845199999999998,19.609999999999999,0.89000000000000001
2016.09.22,19.614999999999998,19.739999999999998,19.756,19.503,-0.63
2016.09.21,19.739999999999998,19.815000000000001,19.914999999999999,19.655000000000001,-0.38
2016.09.20,19.815000000000001,19.688300000000002,19.905000000000001,19.598800000000001,0.63
2016.09.19,19.690000000000001,19.612500000000001,19.713000000000001,19.466000000000001,0.45000000000000001
2016.09.16,19.602,19.347000000000001,19.781199999999998,19.265000000000001,1.3200000000000001
2016.09.15,19.347000000000001,19.275700000000001,19.398,19.152000000000001,0.38
2016.09.14,19.274000000000001,19.077000000000002,19.288,19.000699999999998,1.02
2016.09.13,19.079999999999998,18.818999999999999,19.221,18.806699999999999,1.4099999999999999
2016.09.12,18.814,18.881499999999999,19.181999999999999,18.797000000000001,-0.52000000000000002
2016.09.09,18.911999999999999,18.6645,18.9255,18.648,1.3
2016.09.08,18.670000000000002,18.3888,18.716000000000001,18.265499999999999,1.5700000000000001
2016.09.07,18.382000000000001,18.273,18.434999999999999,18.255700000000001,0.59999999999999998
2016.09.06,18.273,18.568999999999999,18.6142,18.257000000000001,-1.5700000000000001
2016.09.05,18.565000000000001,18.564499999999999,18.585000000000001,18.455500000000001,-8.0000000000000002E-2
2016.09.02,18.579999999999998,18.754999999999999,18.827000000000002,18.548999999999999,-0.91000000000000003
2016.09.01,18.75,18.785,18.934999999999999,18.7425,-0.19
2016.08.31,18.7851,18.808700000000002,18.900200000000002,18.754999999999999,-0.10000000000000001
2016.08.30,18.804600000000001,18.630199999999999,18.863199999999999,18.576699999999999,0.95999999999999996
2016.08.29,18.625,18.568200000000001,18.658999999999999,18.530000000000001,0.13
2016.08.26,18.601500000000001,18.361499999999999,18.604500000000002,18.157800000000002,1.29
2016.08.25,18.364999999999998,18.464200000000002,18.494199999999999,18.358000000000001,-0.5
2016.08.24,18.457000000000001,18.5627,18.6327,18.431999999999999,-0.59999999999999998
2016.08.23,18.568899999999999,18.290400000000002,18.573799999999999,18.200399999999998,1.52
2016.08.22,18.289999999999999,18.245000000000001,18.378,18.214500000000001,0.39000000000000001
2016.08.19,18.218399999999999,18.187999999999999,18.4102,18.169,0.17000000000000001
2016.08.18,18.187999999999999,18.135999999999999,18.200199999999999,17.994199999999999,0.28999999999999998
2016.08.17,18.1355,18.069900000000001,18.334499999999998,18.036200000000001,0.40999999999999998
2016.08.16,18.061,18.074999999999999,18.107199999999999,17.8977,-8.9999999999999997E-2
2016.08.15,18.077500000000001,18.239699999999999,18.261199999999999,17.9923,-1.01
2016.08.12,18.261199999999999,18.234200000000001,18.3232,18.127400000000002,0.17999999999999999
2016.08.11,18.228999999999999,18.4194,18.474900000000002,18.154399999999999,-1.02
2016.08.10,18.417400000000001,18.431000000000001,18.452200000000001,18.277200000000001,-0.10000000000000001
2016.08.09,18.436499999999999,18.557700000000001,18.601700000000001,18.3687,-0.64000000000000001
2016.08.08,18.555,18.763999999999999,18.774999999999999,18.518000000000001,-1.0800000000000001
2016.08.05,18.757200000000001,18.9087,18.943000000000001,18.7255,-0.80000000000000004
2016.08.04,18.908799999999999,18.8855,18.937000000000001,18.8002,0.14000000000000001
2016.08.03,18.882000000000001,18.942499999999999,19.0105,18.878699999999998,-0.28999999999999998
2016.08.02,18.937000000000001,18.866,18.985700000000001,18.794499999999999,0.37
2016.08.01,18.866900000000001,18.7499,18.898099999999999,18.6508,0.60999999999999999
2016.07.29,18.752500000000001,18.8935,18.981999999999999,18.716000000000001,-0.73999999999999999
2016.07.28,18.892499999999998,18.820499999999999,18.942499999999999,18.753599999999999,0.34999999999999998
2016.07.27,18.826499999999999,18.779,18.930499999999999,18.7407,0.27000000000000002
2016.07.26,18.775500000000001,18.776,18.857500000000002,18.718,-0.01
2016.07.25,18.778199999999998,18.5398,18.795200000000001,18.514700000000001,1.24
2016.07.22,18.547499999999999,18.568000000000001,18.645,18.495999999999999,-0.13
2016.07.21,18.571100000000001,18.679500000000001,18.6952,18.5305,-0.56000000000000005
2016.07.20,18.675799999999999,18.501799999999999,18.689900000000002,18.452000000000002,0.94999999999999996
2016.07.19,18.5,18.379799999999999,18.637799999999999,18.348500000000001,0.65000000000000002
2016.07.18,18.379999999999999,18.563500000000001,18.576000000000001,18.3521,-1.29
2016.07.15,18.619700000000002,18.355,18.626000000000001,18.313700000000001,1.4399999999999999
2016.07.14,18.355,18.369,18.390000000000001,18.204000000000001,-8.0000000000000002E-2
2016.07.13,18.369,18.338000000000001,18.442,18.245200000000001,0.14999999999999999
2016.07.12,18.341000000000001,18.466999999999999,18.492000000000001,18.267499999999998,-0.68000000000000005
2016.07.11,18.466999999999999,18.5017,18.613800000000001,18.3538,-0.20000000000000001
2016.07.08,18.503799999999998,18.828499999999998,18.912099999999999,18.452500000000001,-1.74
2016.07.07,18.831,18.7377,18.942,18.595700000000001,0.52000000000000002
2016.07.06,18.733000000000001,18.8245,18.950500000000002,18.714200000000002,-0.45000000000000001
2016.07.05,18.8185,18.424499999999998,18.843,18.411999999999999,2.1699999999999999
2016.07.04,18.419,18.358799999999999,18.443000000000001,18.3126,0.34999999999999998
2016.07.01,18.3553,18.277200000000001,18.438300000000002,18.111999999999998,0.40999999999999998
2016.06.30,18.280000000000001,18.495799999999999,18.6722,18.1767,-1.1100000000000001
2016.06.29,18.486000000000001,18.831,18.856000000000002,18.469999999999999,-1.8200000000000001
2016.06.28,18.8279,19.177900000000001,19.202300000000001,18.761900000000001,-1.8400000000000001
2016.06.27,19.1815,18.935500000000001,19.2605,18.816299999999998,1.3200000000000001
2016.06.24,18.931000000000001,18.232900000000001,19.528099999999998,18.116199999999999,3.8700000000000001
2016.06.23,18.225000000000001,18.493500000000001,18.495999999999999,18.2027,-1.46
2016.06.22,18.495000000000001,18.629999999999999,18.727499999999999,18.472799999999999,-0.68999999999999995
2016.06.21,18.623000000000001,18.664999999999999,18.696999999999999,18.5305,-0.17999999999999999
2016.06.20,18.657499999999999,18.837299999999999,18.837299999999999,18.603000000000002,-0.97999999999999998
2016.06.17,18.842500000000001,18.939,18.953499999999998,18.775700000000001,-0.53000000000000003
2016.06.16,18.9435,18.907499999999999,19.098500000000001,18.861699999999999,0.17000000000000001
2016.06.15,18.912199999999999,18.927199999999999,18.957000000000001,18.751999999999999,-0.10000000000000001
